iter	MultiClass
753	0.004873336278
754	0.004859506097
755	0.00485050688
756	0.004841964766
757	0.004832049932
758	0.004825090402
759	0.004811921785
760	0.004805870694
761	0.004798278625
762	0.004788079613
763	0.004782046326
764	0.004767740113
765	0.004757690613
766	0.004746088406
767	0.004737825326
768	0.00472692745
769	0.004715085035
770	0.004704637943
771	0.004689308639
772	0.004675281924
773	0.004662149916
774	0.004652626635
775	0.004646053156
776	0.004632616278
777	0.004620932826
778	0.004615369993
779	0.004611480207
780	0.004599718376
781	0.004585401817
782	0.004574544479
783	0.004559471018
784	0.004549600028
785	0.004543196735
786	0.004535264504
787	0.004521109012
788	0.004514731576
789	0.004509790589
790	0.004499156035
791	0.004490888939
792	0.004484186574
793	0.004469932736
794	0.004456404932
795	0.004445897403
796	0.004434482409
797	0.004427034108
798	0.004417576587
799	0.004405466517
800	0.004398273831
801	0.004389741225
802	0.004384021249
803	0.004376548875
804	0.004367981845
805	0.004358992143
806	0.00435134559
807	0.004341061709
808	0.004331395281
809	0.004312943182
810	0.004309098619
811	0.00430375476
812	0.004296811935
813	0.004284520612
814	0.004267207128
815	0.004259197322
816	0.00425077781
817	0.004240582546
818	0.004231848189
819	0.004224267185
820	0.004211675168
821	0.004200167021
822	0.004195371122
823	0.004182557337
824	0.00417439701
825	0.004159519412
826	0.004151635707
827	0.004144502699
828	0.004139508604
829	0.004133087643
830	0.004124511045
831	0.004114768166
832	0.004105527516
833	0.004098406399
834	0.004090034464
835	0.004082761034
836	0.004075146491
837	0.004070119557
838	0.004060105172
839	0.004057741927
840	0.004051745024
841	0.004045370931
842	0.004037896649
843	0.004032676716
844	0.004026604712
845	0.004017054136
846	0.004012482631
847	0.004006066329
848	0.004001478506
849	0.003994446436
850	0.003987262753
851	0.003979841841
852	0.003970192971
853	0.003963670151
854	0.003956518906
855	0.003946951479
856	0.003937537825
857	0.00393306844
858	0.003928459282
859	0.003911385392
860	0.003906067753
861	0.00390063755
862	0.003896042249
863	0.003893611622
864	0.003879276683
865	0.003873131548
866	0.003862300796
867	0.003853247662
868	0.003843480549
869	0.003837898547
870	0.003832087183
871	0.003822268756
872	0.003815737672
873	0.003806315373
874	0.003801744703
875	0.003795777127
876	0.003790961774
877	0.003786619876
878	0.00378083021
879	0.003775005537
880	0.00376843043
881	0.003760153621
882	0.003755722823
883	0.00374752872
884	0.003741279575
885	0.003731398268
886	0.003726359109
887	0.003718324327
888	0.003705753178
889	0.00369693691
890	0.003692249147
891	0.003686600725
892	0.003676189047
893	0.003666184914
894	0.003661394146
895	0.003654643566
896	0.003648291085
897	0.003641708416
898	0.003635059946
899	0.003626086045
900	0.003619588733
901	0.003612137407
902	0.003606250833
903	0.003600727101
904	0.003592027404
905	0.003588439991
906	0.003579001228
907	0.003570463966
908	0.003565590398
909	0.003559515536
910	0.003552067531
911	0.003545159518
912	0.003537257735
913	0.003531597516
914	0.003525627279
915	0.003518157859
916	0.003510505418
917	0.003503616548
918	0.003495494947
919	0.00348864248
920	0.003484261847
921	0.003478485984
922	0.003472380289
923	0.003470129807
924	0.003461516622
925	0.003452138322
926	0.003443097046
927	0.003437987422
928	0.003433760278
929	0.003426663714
930	0.003418915863
931	0.003410780986
932	0.003399065155
933	0.003390529781
934	0.00338298012
935	0.003376653966
936	0.003372591751
937	0.003366056534
938	0.003355331404
939	0.003349603657
940	0.003345704592
941	0.003339174572
942	0.003330198297
943	0.003323343209
944	0.003318700458
945	0.003315869113
946	0.003309647754
947	0.003304180509
948	0.00330131476
949	0.003294023751
950	0.003286817455
951	0.003281184929
952	0.003272809967
953	0.003269186681
954	0.003263853359
955	0.00325714078
956	0.003251867514
957	0.003244150158
958	0.003234973268
959	0.003228088871
960	0.003224162535
961	0.003219274573
962	0.003210720821
963	0.003204442067
964	0.003201049579
965	0.00319583465
966	0.003190788853
967	0.003186105904
968	0.003180998283
969	0.003178609393
970	0.003174224416
971	0.003168743046
972	0.003162555977
973	0.003158719065
974	0.003153822347
975	0.003145742488
976	0.00313585443
977	0.003124313778
978	0.003117908731
979	0.003114332295
980	0.003106793314
981	0.003101087389
982	0.003098045184
983	0.003092881181
984	0.003086877285
985	0.00307905922
986	0.003070654197
987	0.003061555273
988	0.003057323273
989	0.00305426044
990	0.003048815428
991	0.003041085949
992	0.003037248656
993	0.003029160391
994	0.003025285264
995	0.003021281683
